t_s,pos_x_s1,pos_y_s1,pos_z_s1,velocity_s1,angular_velocity_s1,yaw_s1,pitch_s1,pos_x_s2,pos_y_s2,pos_z_s2,velocity_s2,angular_velocity_s2,yaw_s2,pitch_s2
0.0,0.12095385539450541,-0.06238813069341022,0.010337387687779247,0.646904381929362,-0.07682849643520273,-0.002178046638457873,0.01755506642977806,0.08047011628981589,-0.04417854862482052,0.05098178100227125,0.6105221780177479,-0.07492177262836563,0.00809230121488987,0.015760129161314244
0.1082565261431288,0.35179610813908235,0.015293597827903984,-0.061604151365037635,0.9061127988962215,-0.15519880609629721,0.02506818553349904,0.03477245265118457,0.362461345175745,-0.07156520088671216,-0.08539158248109141,0.9335929018506497,-0.04620409667048471,0.053715352637629506,0.06785496116748425
0.21245137481027873,-0.007125836246643126,-0.050695435416920856,0.038338733406025165,0.8761456835762527,-0.011792421002783729,-0.012834327045900838,-0.03944479472706609,0.03531132562314847,-0.07954145210737698,0.012033253698659494,0.8554765184592038,0.005162971300061343,0.002951216717767477,-0.018023199450919312
0.33639766949602323,0.23904865256643784,0.19751218654985364,-0.0003307531945143487,0.8557540858333903,0.022009820149118793,0.011324079170337923,0.04486352980789273,0.31572071322001355,0.1704802136567899,0.03791800128161737,0.8359453022798096,0.03524373714352835,-0.027626870756686343,0.04576896681724905
0.4337697873844939,0.5088519893634394,0.2632350473191309,0.07226351790067916,0.9899958809494152,-0.05861199213143322,0.21863346283977403,0.002459523968035046,0.4686533848961515,0.2631977870354111,0.12095264301031876,0.9897605380600331,-0.0290633072897454,0.2397587364860381,0.0589251580290769
0.5494364167648907,0.6642672277036469,-0.3002116243687194,0.030376562425946295,0.9275883263659981,0.03332455855473071,0.024377177194358002,0.05167243576526124,0.6764987065264381,-0.3120211216400124,-0.03883975408717982,0.9849039412254128,0.08243821118740208,0.01891773901433964,-0.025003970761342177
0.6377291706728306,0.5491250282663453,0.04913408082591869,0.04059904799942548,1.0214388791690043,-0.01016238164863892,-0.08984639508548797,-0.027516489825472466,0.47042874335261337,-0.00929801485380937,0.028365491103525556,0.9956340454112312,0.012085452583677516,-0.1097412189161636,-0.04944830611477737
0.7418124309793072,0.7193619744057148,0.014772294516495652,-0.1078941945449359,0.9657924279002323,0.021027152065141694,-0.11600493117945146,0.03916929523923847,0.7351673087587267,0.0009080031609714663,-0.09045211496431348,0.949225880447752,-0.04746591917077261,-0.08441894343651572,0.04304360190103937
0.8660400624258386,0.7225186369586301,0.1313364968237891,-0.002062021890733935,1.055776359701135,-0.051433086484715895,-0.05334661854413232,0.03217188485090446,0.8739465692673227,0.042394637642501024,-0.018911402684593976,1.0781250482390348,-0.11373884914192278,-0.09901544827400088,0.061129754487247806
0.9412110231747921,1.345034365662188,-0.061188225607175024,0.025241340172716613,1.0037664841890976,0.006364507866044967,0.08643628025807996,0.010691959846281872,1.3244171312247137,-0.02468038317938983,0.07337526808120842,1.0155116666274564,0.08282654830683146,0.10369523249767024,-0.008707017958672543
