% Pose logfile
% 1 	Time (sec)
% 2,3 	X, Y position (m)
% 4 	Heading in radians (m)
% 5 	Tilt angle, if calculated (rad)
1770200584.8976 0.054 0.000 0.0012 -2.6995
1770200584.9020 0.055 0.000 0.0023 -2.6995
1770200584.9076 0.056 0.000 0.0023 -2.6996
1770200584.9120 0.057 0.000 0.0012 -2.6996
1770200584.9178 0.059 0.000 0.0012 -2.6998
1770200584.9221 0.060 0.000 0.0023 -2.6998
1770200584.9277 0.061 0.000 0.0023 -2.6998
1770200584.9326 0.062 0.000 0.0012 -2.7000
1770200584.9370 0.064 0.000 0.0023 -2.7000
1770200584.9428 0.065 0.000 0.0023 -2.7001
1770200584.9473 0.066 0.000 0.0023 -2.7001
1770200584.9529 0.067 0.000 0.0012 -2.7002
1770200584.9575 0.069 0.000 0.0012 -2.7002
1770200584.9629 0.070 0.000 0.0023 -2.7003
1770200584.9675 0.071 0.000 0.0012 -2.7003
1770200584.9729 0.073 0.000 0.0012 -2.7003
1770200584.9774 0.074 0.000 0.0012 -2.7004
1770200584.9829 0.075 0.000 0.0012 -2.7004
1770200584.9873 0.076 0.000 0.0012 -2.7004
1770200584.9930 0.078 0.000 0.0012 -2.7004
1770200584.9974 0.079 0.000 0.0012 -2.7004
1770200585.0029 0.080 0.000 0.0012 -2.7003
1770200585.0074 0.082 0.000 0.0012 -2.7003
1770200585.0132 0.083 0.000 0.0012 -2.7003
1770200585.0175 0.084 0.000 0.0023 -2.7004
1770200585.0230 0.086 0.000 0.0012 -2.7004
1770200585.0286 0.087 0.000 0.0012 -2.7003
1770200585.0330 0.088 0.000 0.0012 -2.7003
1770200585.0387 0.089 0.000 0.0012 -2.7003
1770200585.0430 0.091 0.000 0.0012 -2.7002
1770200585.0487 0.092 0.000 0.0012 -2.7002
1770200585.0530 0.093 0.000 0.0012 -2.7001
1770200585.0586 0.094 0.000 0.0012 -2.7001
1770200585.0632 0.096 0.000 0.0012 -2.7001
1770200585.0686 0.097 0.000 0.0012 -2.7000
1770200585.0731 0.098 0.000 -0.0000 -2.7000
1770200585.0786 0.099 0.000 -0.0000 -2.7000
