t_s,dt_s,u_left,u_right,ax_mps2,ay_mps2,az_mps2,gx_radps,gy_radps,gz_radps,mx,my,mz,encoder_left_radps,encoder_right_radps,vision_px_m,vision_py_m,vision_pz_m
0.0,0.09999999999999998,1.0,1.0,2.2039536095595356,-0.07479558349714249,9.897359770693827,0.000526004530395212,0.059199909079878044,-0.004918377994629379,0.9981300485857969,0.005575382424953704,0.009077044006670199,0.014352158112355748,0.01207179841201373,-0.04099572945384099,0.0025550315983843977,-0.024049240874851985
0.10298745537508466,0.10298745537508466,1.0,1.0,1.8460075322029803,0.05170338461961894,9.839803699943904,0.001176284359996719,0.043799178654273734,0.0017420153426915314,0.9970495660055436,-0.0008914125496536561,0.024687562364675224,4.5928839595226645,4.677580016317947,0.02985223384728041,0.005257828556965719,-0.0034004770471223705
0.20024607682146245,0.0972586214463778,1.0,1.0,1.4360746606940167,0.029635924741845506,9.802670880609057,-0.0011312233512032904,0.026045431576295547,-0.0001654209984630252,1.0096474675184375,0.0028546982268203088,0.025984129307501817,7.89372253470164,7.941905736140929,0.04611920144647845,-0.015922310133702492,-0.04353237813428456
0.2913401584338897,0.09109408161242724,1.0,1.0,1.230032198616353,0.05241714681147014,9.771210495731605,0.003087537698093546,0.019633293654734603,0.0009252288792510257,1.0038844730818712,0.0008457723575998634,0.009987808979073472,10.438668399383268,10.366675227779885,0.09814591116297422,-0.0009788489276596427,-0.03296332809174323
0.38679345058217246,0.09545329214828276,1.0,1.0,0.7805637090446591,0.11274049842580422,9.767766487070148,0.0006311848164889107,0.007759514359100088,-0.0050930530915242545,1.0052907599043506,0.005053237873186997,0.018562965249611582,12.417955755131207,12.394791883347153,0.11615532314044275,0.04827960186007184,0.003664012775138033
0.47687698503220777,0.09008353445003535,1.0,1.0,0.6016299474389437,0.08906672840271894,9.902013013434193,-0.0036401464164835797,-0.00264971668199786,-0.0010953420741762901,0.9958527161904018,0.0003041499761242858,0.013735228504734895,13.99497870822188,13.902253779867717,0.2043950290370028,-0.051064149324769596,-0.01720202518161261
0.5774784210581821,0.10060143602597435,1.0,1.0,0.49584786782616136,-0.06871061443135949,9.836309068034554,-0.0027922913279719358,-0.00922218946167603,-0.0017995713411945826,1.0153179447582241,0.009889619867825692,0.013119484021181281,15.320632062423455,15.27376591736274,0.30736162052382243,0.00775464418580583,0.0002827217649365699
0.6908805735137274,0.11340215245554532,1.0,1.0,0.371121385724293,-0.10132029481607141,9.810077111607528,0.0024164131814838675,-0.01523537893664691,-0.0025926363442100096,1.013612900142707,0.0033998623198178046,0.023680218563337303,16.444666919833296,16.44912873561921,0.42801731072176763,-0.02720858417942265,0.002446835786093368
0.7859585083282141,0.09507793481448668,1.0,1.0,0.23846054468674677,0.0490133435432278,9.78535540226177,0.0013914943693681793,-0.011645512624497083,-0.0067650450193873805,1.0044741810772206,0.0031365409871072273,-0.00021904665016583488,17.201459368383656,17.246543175352294,0.5129067791631755,0.005611112484146422,0.04408720684493544
0.8797537593300147,0.09379525100180057,1.0,1.0,0.17504262640548118,-0.06090074495255538,9.739680631059171,-0.0056971837170198035,-0.011007442376746328,-0.0010046204464111538,1.0054308620468089,0.0032789353414604525,0.017764986679980388,17.814315209590983,17.780944980789037,0.5642556599233444,0.02519567325624602,0.03220329285860085
0.9846521798318667,0.10489842050185197,1.0,1.0,0.17817673094888428,-0.000744323318850798,9.802311586128113,0.004043136911587227,-0.011018520279284216,0.0026919128644985724,0.9837485968107406,-0.01165310194054976,0.00777099257903394,18.312884114727048,18.292791152973095,0.6570204009936058,-0.0017283054137307266,0.006137238999739071
1.0882210499134675,0.10356887008160058,1.0,1.0,0.12764833177732057,0.05038364862031164,9.858823866211335,0.0017940810932816624,-0.010325478236286245,0.0011429931655912147,1.0050766325008356,-0.0013170860144297593,0.018345829255878705,18.701273678533948,18.65120880539043,0.7346094947588561,0.02318960759545205,0.03189801906580933
1.1892751924034464,0.10105414248997897,1.0,1.0,0.005524317912972962,-0.09862784107113516,9.782914985398092,0.004030028963089495,-0.012441596209975547,-0.0018028398289974188,0.9984284929505016,-0.0020745319163959827,0.007603303545200708,18.979939489967713,18.989404093167483,0.8675566966571719,-0.047695182041525584,-0.007288369515888836
1.279970511956364,0.09069531955291793,1.0,1.0,0.044323104342366956,-0.12659882725856872,9.792876328395106,-0.001151102643225252,-0.008427378928440503,-4.462791495090055e-05,1.0034570596988395,0.0016603737692838737,-5.4867312488210765e-05,19.12232955819951,19.158903745491592,0.9351007571163559,0.03320967337996418,0.0020315899465804584
1.3796779937317312,0.09970748177536724,1.0,1.0,0.03745634188680306,0.01555794122023362,9.79328662668591,-0.0008871186639969776,-0.007518498713967663,0.0022704002407140265,1.0054493443226478,-0.010869553314370334,0.006762652412559253,19.36409033924644,19.365877638234103,1.0572858243903713,-0.018093877279443473,0.027413033809720603
1.486631025676314,0.10695303194458285,1.0,1.0,-0.04006084602943787,0.0026631533767978227,9.813154738994578,-0.003379371254253957,-0.0024771518629673663,-0.00828125358796258,0.9972624337131372,0.013072918215143288,0.009690923803925484,19.433378426586177,19.56377590725195,1.1960565441368776,0.018672242093770955,-0.015227621079057337
1.5731888802034635,0.08655785452714916,1.0,1.0,0.03151779163388856,-0.014748184282915352,9.711016107648176,0.007610788710395664,3.868566390357545e-05,-0.0003736096404199126,0.9864707166674118,0.0008351093132522177,0.003581231956548102,19.628899877502455,19.628664090203504,1.2274216356453223,0.005473442879294087,0.004305690310596253
1.6686127225930614,0.09542384238959781,1.0,1.0,-0.040938302865093076,0.0023120858262130894,9.79248774337476,-0.0005263626762214463,-0.0052268941832963505,0.0016296004415443136,1.0029390853473255,-0.009690540325205391,0.006701149297014371,19.66683148920313,19.716062812491653,1.277444680458231,-0.07756686537371357,-0.016268785155316816
1.749600495195053,0.08098777260199154,1.0,1.0,0.06530931172480783,-0.051630936442036784,9.755357202891648,0.004762599576245837,-0.0065260911348855675,0.002046385875702525,0.9940659668713839,-0.013671095708630702,-0.0017386921003415398,19.721991583811565,19.764851888848764,1.3765174528420727,-0.022681923644106643,0.012692303112342528
1.836705117797203,0.08710462260215023,1.0,1.0,0.016015356848255405,-0.0908096644363264,9.859703696193714,-0.0019418773541618386,-0.0038874588264565953,0.00510219062103009,0.9973562644781486,-0.00225029834976535,-0.014981680063646849,19.790109821066267,19.801249002099123,1.4448270617841987,0.006615251038062066,0.043173335564488866
1.9182877674192857,0.08158264962208266,1.0,1.0,0.008121293415868439,-0.009999291052819301,9.760398034718246,0.0004915235769993022,-0.005078564916737823,0.0034051370372894414,0.9951622851444121,-0.0007174033034117262,0.009009111828262785,19.846250514606144,19.830250491527444,1.5335690564004212,0.04661928244707377,-0.004372555557738696
2.015936856108539,0.09764908868925316,1.0,1.0,-0.03409289794546861,-0.058302521462963504,9.841261590731548,-0.00501405745971024,-0.005011238587592497,0.0009376885042387416,0.997266262437338,-0.005746336687795118,0.0071055741347190015,19.813793474489792,19.858761472963163,1.7056599698530641,0.008618048577110122,0.015333694537514476
2.103262391294102,0.08732553518556295,1.0,1.0,-0.006709660094635064,-0.0986088793446664,9.898108100134511,-0.001148601446300307,-0.0025767932267361936,0.0009059280183462799,0.981523001576107,0.0007369106233913841,0.0024744308941191968,19.826148687930047,19.926457415865507,1.7601734104936073,0.007730876393122193,-0.00701835527069993
2.205975034882319,0.102712643588217,1.0,1.0,-0.12005206150965941,0.0303408642835966,9.787828701691032,0.002951264725200083,-0.005159011732585754,0.0023608360439837995,1.009735013866106,-0.005129406137916485,0.0016085588141508873,19.87716696692678,19.87644000941524,1.810069147930371,-0.04238052268888158,-0.011954326875053607
2.307542545748561,0.10156751086624223,1.0,1.0,-0.06856894305401923,-0.003683917705330548,9.770551678729085,-0.00375523144672349,0.00013461558678978455,-0.0016179809842270217,1.0020263868182848,0.00441326601365039,0.009164437380893576,19.856239921134133,19.991537925551103,1.976535496742803,0.0429344008957047,-0.01359183679160893
2.4056732363022615,0.09813069055370044,1.0,1.0,0.02071616950110239,0.02439171219796883,9.81813336559543,0.003216682634803836,-0.0016916968370434197,-0.00012056416482955547,1.0088909320411652,-0.005796334547111069,-0.002932889507188071,19.91277510556935,19.952812212472313,2.092630226167613,0.05421230985564347,0.040291065899384484
2.4805056391940563,0.07483240289179485,1.0,1.0,-0.128886420496889,-0.05935769648555621,9.80652631688866,0.0010117134475453881,-0.00044900577069704496,0.0027187170092356104,1.015838536665186,-0.0003080018008394019,-0.0050230296860810895,20.0231581473203,19.929574810476286,2.1187036811198685,0.0008572512937192527,0.0584917261380642
2.57511871023559,0.09461307104153362,1.0,1.0,0.04969655065666811,-0.03948352751019947,9.747031673934973,-0.0031318527749527674,-0.001576163468113589,0.005872335644685272,1.000180607805764,0.007830713386897108,-0.0009846151676482537,19.925769766616877,19.94846736011516,2.203682026912125,-0.006592711446603474,0.020953368416002482
2.6746337007815795,0.09951499054598925,1.0,1.0,-0.10582706642636355,-0.05994258163320993,9.834304255428576,-0.0015047918142770205,-0.003037432097654654,-0.000477801917195226,0.985580417208635,0.02057335106328234,0.009943462163609503,20.00115868910321,19.94802286605968,2.313231518226794,-0.04857149147428978,-0.0029905588483227653
2.7757667906416126,0.10113308986003304,1.0,1.0,0.04437691733241822,-0.053198512023482886,9.927580354437218,-0.00137719703011624,-0.0035420302555465616,-0.00014520206798959213,0.9928488431195663,-0.008061145541044853,-0.010744547178250448,19.925832562919584,19.987106215211313,2.432926524725673,0.026499631768694753,0.025468733686668396
2.8604654329865586,0.08469864234494605,1.0,1.0,-0.051703837446492165,0.011724475064964128,9.791162842976687,-0.00014855801382750655,-0.0013024792907424978,0.000595440581363037,0.990344719559885,-0.003716062160696794,0.00983327999305822,19.996295776874845,19.955617248992414,2.528219715221558,0.08106837977077264,0.004709705062970495
2.9556879002262195,0.09522246723966067,1.0,1.0,0.045868469894701586,-0.046978476980096745,9.794477128946223,-0.001608431897829277,-0.002140719723172296,0.00402961108202417,0.9959849723357641,-0.006718685582399477,-0.0048669638305756996,19.97485727077754,20.0333318712174,2.639650764239861,0.021513392243594744,0.027447653577394447
3.0459027094456532,0.09021480921943358,1.0,1.0,0.007068370641116282,0.021363977329216473,9.743953869513454,-0.0024818637024136094,0.0002877240860785547,-9.093991076745075e-05,1.0006371625050763,0.006274626574154199,-0.008599456102917425,19.987730684123054,19.958857635839856,2.730728860871619,0.037911105544595924,0.01725817881797201
3.137814337051397,0.09191162760574399,1.0,1.0,-0.09289903126451904,0.02038535552509297,9.825795162404347,-0.0009137631075444521,-0.000363353547787081,0.004408077109413436,0.9839824871088422,-0.009184794445740507,0.010252279273737988,20.01489161748147,19.901239636490203,2.821792137482289,0.01626261881124498,0.01704817186718136
3.248423323285258,0.11060898623386077,1.0,1.0,0.0743640811533199,0.12150965921280615,9.731831334845168,-0.003080669215827147,-0.0043685058410554275,-0.002899971652286252,1.002739794598752,-0.0038748563647446922,-0.0006383875838552201,20.064321962744337,19.964832418022652,2.9376638676639755,-0.02955047659706266,0.023614729472944095
3.340347976531939,0.09192465324668102,1.0,1.0,0.08598300014753786,-0.08356734275200857,9.740234075321824,-0.003868579717929231,-3.088340447920124e-05,-0.0005581088872109854,0.9879171403273642,-0.0002368102659000822,-0.010288328899910807,20.00307149274743,19.914942391822112,3.0085508317267275,0.0401001789305959,-0.00011022923763458377
3.4400227594824835,0.09967478295054477,1.0,1.0,-0.004387380647157302,0.05327414267010273,9.883429994304201,-0.00014452944752207586,-0.004220994368412949,-0.0005944954700565779,1.0023789178189368,-0.007829428315837954,-0.002777306779548951,20.001302357150863,19.994733245072112,3.0424384821317676,-0.037037246984091575,0.003401511013768746
3.548866658156315,0.10884389867383171,1.0,1.0,-0.016803348229989204,-0.005369277713305098,9.752322789750535,0.002648622676663705,-0.002003282913112228,0.00235951717228866,0.9991240681173912,-0.007658600338473451,0.007522191975020442,19.958281456827798,20.039582484661945,3.1932655015841416,-0.006319947169891262,-0.02292801575316515
3.643030653828882,0.09416399567256696,1.0,1.0,-0.009910635272268847,-0.0008417838078598164,9.871531436026972,-0.004588115115352095,-0.0010091179187084805,0.003135781130934835,0.9974909482374174,-0.0038049831049749194,0.009597405414657454,20.021132278356518,20.02370908415385,3.3007656751495493,0.008365552350075767,0.002665232877588849
3.7419136343330406,0.09888298050415838,1.0,1.0,-0.05877704010218913,-0.08699182931439667,9.898111468188487,1.052445439188134e-05,-0.006329435928266385,-0.004528333074354698,0.9994156543248861,-0.01680352192269888,-0.003367239817292598,19.98843951421449,19.944778827238412,3.3787287601697993,0.02648728982329972,-0.016939132899520044
3.8430182757655356,0.10110464143249479,1.0,1.0,0.06569095961899638,-0.027611628763479258,9.822209579549797,-0.0019498685844038868,0.00019017932567834162,-0.0027453528774336743,0.9956817750686923,-0.011563825736586673,0.003290702193825596,20.03194859266437,19.968178099685314,3.518658283120949,0.01247956996292891,0.00861795459890858
3.943656093508086,0.10063781774255061,1.0,1.0,-0.03276219805179466,0.04459183580663724,9.839853478983652,-0.002931436311404069,0.00038497644513752816,0.0010105574363293865,0.9951002279237993,-0.0033042727023453945,0.005745202966123633,19.99721787132886,20.07011147077093,3.5811466536733336,0.01160503502500237,-0.007637767240930668
4.031405535243909,0.08774944173582304,1.0,1.0,-0.003233191471159118,-0.004948702321038311,9.923785053007844,0.0025603129581438567,-0.000530761259091979,-0.0019760809376574446,0.9865379485045885,0.001185845090735992,-0.00512986566371532,20.06880196099514,20.011908189192116,3.6519264520945582,-0.022844642052862886,0.013541922125537705
4.132166937547679,0.10076140230377006,1.0,1.0,-0.04773048167179779,0.004863262224675937,9.794846293509623,-0.0015545090672719987,-0.0013198147944236504,-0.004567283326942929,0.9997629812398965,-0.0014860798876287476,0.0028622571645607916,19.9200374291747,19.999518837005564,3.823785981112704,-0.03868114241881368,0.020584233359175065
4.2457551717650945,0.11358823421741535,1.0,1.0,-0.037671920498706914,-0.01744300083603248,9.771069650728744,0.004494905049194638,-0.0011573694448612983,0.0031154399160704376,1.0147642695366423,-0.014191749558715156,-0.00023779867732638693,19.987653154573668,20.041759631427613,3.914022632200961,0.0018444200478963408,-0.016881047721150337
4.3302837249838095,0.08452855321871515,1.0,1.0,-0.07675609034770754,0.0692741848191772,9.725456135087514,-0.00233951809243918,-0.0029600708304945472,0.0014819102524609446,1.015843960398504,-0.003710290334079982,-0.004273733418739296,20.034867097617973,20.09771747708313,3.985147012173254,-0.021305843317286948,-0.004742955768213056
4.438877551864025,0.10859382688021595,1.0,1.0,0.07534984371770254,-0.0012883540226096878,9.809152424176109,0.0011595059808774974,-0.0008337405925455163,0.0014795324905822417,1.0105745407066213,0.006387501124049411,-0.003925717161819934,19.985674781997506,20.051565400984096,4.1149628827674025,-0.039233568842077536,-0.007342366766824622
4.540071092120991,0.10119354025696578,1.0,1.0,-0.00930677616084867,-0.13202494034892373,9.895398652235494,-0.0006818490196716095,-0.0016775402183975487,-0.0014263371493382863,1.0056464127640248,0.004446924095930577,0.0005455265599636841,19.968082454067538,20.00534598701858,4.220230010577541,-0.03797839414505823,0.026454675872248874
4.633656388179919,0.09358529605892776,1.0,1.0,0.05790409396064523,-0.041524353028469435,9.86422572260112,-0.0022620654273790898,0.0002587305847276842,0.003086815356501963,0.9945881589785092,-0.0006299828922226754,0.0002464240655219168,19.989182114682286,20.014004865951264,4.292169499063289,-0.014703854225193387,0.045652758801728525
4.753660553643343,0.1200041654634242,1.0,1.0,0.0007595946951403747,-0.11812779642481458,9.750124525347385,0.0017630251277332585,-0.0036252277927694334,-0.0007198799892813607,1.011542006288646,-0.007098959000785628,-0.004518074265400955,19.944668900321897,20.02454924187012,4.328211943902112,-0.05557736580522021,0.02855695202438048
4.86128315076419,0.1076225971208471,1.0,1.0,-0.34298853052315226,-0.1950863049297923,9.755327476864634,0.02883320907835146,-0.009016223688990653,0.0032893058334688566,0.9995509795537235,0.005049730967617647,-0.0034029243347095117,20.00465623669943,19.97539014597143,4.4892961516552266,-0.04042406108533117,0.004538340156128988
4.949290261743138,0.08800711097894774,0.5070973825686238,1.0,-0.7648288750089499,0.014156036558397735,9.776280233293164,0.07230040618319025,-0.02179793720072578,0.4563008060973577,0.9986318887409502,-0.045018463777548985,0.0073567183266926486,17.68759563792562,20.439557409016455,4.5795629279611045,-0.045671058618901875,0.040697012600355915
5.0500354240308525,0.10074516228771462,0.0,1.0,-0.8856333991929044,0.21510578479806647,9.82316422773146,0.08128416729122898,-0.02182676219546279,1.3683952474561798,0.9817691128263173,-0.1869075736807958,-0.0026048999558949816,12.740236311374188,21.33364666154618,4.648070403239754,0.024068270315209982,-0.019255104688053172
5.155802319867554,0.10576689583670182,0.0,1.0,-0.6258000371844198,0.21278629959993042,9.79191230039749,0.05842002411421341,-0.012110104191465736,2.0074315172878947,0.9253334442357816,-0.38723589671855185,0.0011732885878992724,8.99872958913165,21.64837254206608,4.758683742630467,0.06178947292369314,0.04053420757625935
5.253914498614047,0.09811217874649249,0.0,1.0,-0.49185973947839184,0.18954682658969116,9.81586036434783,0.044908384996961474,-0.002455012347191731,2.3865957184668676,0.8073810159940614,-0.5734197436314731,0.003035885739858981,6.635521004625279,21.717148916148034,4.844954129980001,0.15051469425168107,-0.0030353466012185658
5.360743601285999,0.10682910267195204,0.0,1.0,-0.015160199119816871,0.24315750108254713,9.81965656848561,0.03148433675535705,0.00648815416925224,2.670559250137422,0.6128841129627368,-0.7875117291372996,-0.0019897377706926097,4.776882588120719,21.609051279012068,4.83789808226313,0.10104512688277538,-0.045989327806587654
5.460078428084505,0.09933482679850583,0.600784280845048,1.0,0.45312419630864076,0.3919830897065905,9.783270273219994,0.02085291995838223,0.027723204225013127,2.205378238343604,0.418683829291114,-0.8943112990556257,0.013772981714760615,6.9147696831406344,20.857335861472656,4.847732641390271,0.18763500108059447,0.06233103673361536
5.566750903692848,0.10667247560834325,1.0,1.0,0.5718193581276111,0.3442851315006408,9.798514525104387,-0.00330128509021783,0.02485276139144986,1.417941963070669,0.28298670958522637,-0.9615127108331347,-0.007828816356259989,10.77621324594638,19.725515980737555,4.965931656197098,0.31351740436044667,0.04077542764019425
5.68113612960941,0.1143852259165615,1.0,1.0,0.5415033062963037,0.324075964223201,9.813780543698304,-0.02046060642271658,0.014940682523434782,0.8792353687060932,0.20659112529737572,-0.9740704816916276,0.007316809446710255,13.686479274110338,19.247024634914276,4.909303026356068,0.3722191572336422,-0.011342622481894328
5.774379507099353,0.09324337748994345,1.0,1.0,0.2936497301138607,0.29329881423115156,9.797111439206171,-0.037974348833132,0.009630760632833699,0.604753806265964,0.13204218061294484,-0.9955286227372238,-0.0006902083812437476,15.338835371636662,19.113467972598833,4.896497482364351,0.4484477722014466,0.01282407318593077
5.876410893203249,0.10203138610389606,1.0,1.0,0.18609646271470015,0.25965293992431504,9.833454196289813,-0.03851281064488253,0.002317455815253099,0.40251663557667244,0.0901615714556536,-0.9966689236724894,0.017309523460742365,16.619251692750858,19.12071121577309,4.94899815167791,0.6001779691736354,0.005378146697900652
5.971777817437865,0.09536692423461582,1.0,1.0,0.2084933651263469,0.26668703426901785,9.916434808209706,-0.044706400682074696,0.0008454486366208503,0.2707887857832547,0.0704067678406278,-0.9776716246093209,0.016324717216866017,17.42694990591537,19.20170242798387,4.960410688797591,0.6258241197113985,0.011950016657662885
6.0730505015501235,0.10127268411225829,1.0,1.0,0.22335195070851055,0.21059694966538156,9.840525254356589,-0.04371929289236785,0.001716935306468702,0.17931660761020143,0.05354945242124997,-0.9925521567548805,-0.01286428622917964,18.06954811296206,19.232638672925656,4.931018828590783,0.6957867577080153,-0.019498128251787934
6.161178556271622,0.08812805472149858,1.0,1.0,0.01872801281816283,0.15947786961610022,9.808867997037728,-0.033992222687176776,9.939873580531154e-05,0.13120474745524457,0.027741855708359103,-1.0032258768176636,-0.005050045819653728,18.477289155424398,19.31012533001951,4.978942997214821,0.7743702646500005,-0.0032368573063297768
6.255385540306595,0.09420698403497325,1.0,1.0,0.06809618207947792,0.054655172822211176,9.70475039375454,-0.02597540661471564,-0.001266715327868369,0.0942265768943255,0.026755010052940207,-1.00020341786802,0.007861249508501866,18.859183063190663,19.372834050917337,4.943174398459778,0.9141760517700458,0.01998212620869251
