pos_x_s1,pos_y_s1,pos_z_s1,velocity_s1,angular_velocity_s1,yaw_s1,pitch_s1,pos_x_s2,pos_y_s2,pos_z_s2,velocity_s2,angular_velocity_s2,yaw_s2,pitch_s2
-0.0409957294538409,0.0025550315983843,-0.0240492408748519,0.000660598913109235,0.0,-0.005734185156374583,-0.21909999879945496,6.60587253510492e-05,-3.328593230084568e-08,3.910716716652915e-07,0.22414704358337945,-0.005038839200555791,-0.0005038839200555145,0.005919990907987671
0.0298522338472804,0.0052578285569657,-0.0034004770471223,0.2317615993960153,0.06455230399673058,0.0009138923708476021,-0.1854479757565675,0.02393329642360312,-7.702984666696751e-06,0.0002493534671568423,0.4384788796114423,0.0017724054524877856,-0.0003213483926107763,0.01043075686511008
0.0461192014464784,-0.0159223101337024,-0.0435323781342845,0.39589070677106425,-0.038889089714520576,-0.002868406884091179,-0.14546290409603221,0.0624338431339017,-2.070110613954002e-05,0.0007484986819303847,0.6063325331852428,-0.00016718667132346838,-0.00033760873778776457,0.012963899635196618
0.0981459111629742,-0.0009788489276596,-0.0329633280917432,0.5201335906790788,0.022155046645994804,-0.000850213256793797,-0.12522282518433686,0.1098097776385316,-3.2671143545913416e-05,0.0014474570327152711,0.7354776720394398,0.0009325307235736388,-0.00025266070794849327,0.014752376489701735
0.1161553231404427,0.0482796018600718,0.003664012775138,0.620318690961959,-0.04399911813766887,-0.005050073934655508,-0.07973745479955843,0.1690141163906998,-7.650361535602331e-05,0.0023647863253735803,0.8375952390873954,-0.005109287068610727,-0.0007403589791779019,0.015493047680749772
0.2043950290370028,-0.0510641493247695,-0.0172020251816126,0.6974308122022399,0.0526604285752425,-0.00030623640294402676,-0.06068129925661811,0.23183381723265523,-0.00012922275054780296,0.0033231348172756622,0.9022900707826824,-0.0010973618181608956,-0.0008392132103285377,0.015254351836744284
0.3073616205238224,0.0077546441858058,0.0002827217649365,0.764859949494655,-0.09396083307451036,-0.00975883114043663,-0.0503660902614698,0.3087718899589586,-0.00020773673766067747,0.004425470752045621,0.9554040849839474,-0.0018018562813054855,-0.0010204825397401862,0.014326586333595959
0.4280173107217676,-0.0272085841794226,0.0024468357860933,0.8223448913863127,0.05642991430071114,-0.0033595573958540292,-0.03781058242091934,0.4020200889153249,-0.0003303305298573146,0.005600355081837332,0.9966304803992256,-0.0025944907173104208,-0.001314703371609216,0.01259886156870449
0.5129067791631755,0.0056111124841464,0.0440872068449354,0.8612000635933987,0.002483090260389085,-0.0031234703019382692,-0.02436399687232887,0.483895649010229,-0.0004906513372043716,0.006541281970248609,1.014183292065581,-0.006767053396180574,-0.0019581008332973937,0.011491630278511078
0.5642556599233444,0.025195673256246,0.0322032928586008,0.8898815047595006,-0.0014852020537968382,-0.0032627752013625333,-0.017969825696035627,0.5673575669781964,-0.0006619442007116124,0.007414259237173843,1.0177374149890515,-0.0010047826715607181,-0.0020523446761786523,0.010459184457896509
0.6570204009936058,-0.0017283054137307,0.006137238999739,0.9151418816925034,0.14405830407079082,0.011848713355838925,-0.01817500997997364,0.6633502001914098,-0.0008318437193153695,0.008307340338487429,1.0141661277273808,0.0026923575368198306,-0.0017699206231398534,0.009303359084332108
0.7346094947588561,0.023189607595452,0.0318980190658093,0.9338120620981094,-0.10174737875052958,0.0013108523048819265,-0.01294673021778724,0.7600606499495233,-0.000991564285474218,0.00910366948983228,1.0046855594648199,0.0011430889652951628,-0.0016515321906016567,0.008233960970347898
0.8675566966571719,-0.0476951820415255,-0.0072883695158888,0.94923358957838,0.007589507380081706,0.0020778034650974497,-0.0005646616178387305,0.8559821405982605,-0.0011674573173679637,0.009772895606770266,0.9839944707941665,-0.001802840116408636,-0.0018337166526118942,0.006976686134142263
0.935100757116356,0.0332096733799641,0.0020315899465804,0.9570308325922776,-0.04115396518997162,-0.0016546685586766863,-0.004525646706548102,0.94277853629417,-0.0013269688088613334,0.0103121141113136,0.9599466821213116,-4.462837197763243e-05,-0.0018377642370697167,0.006212362309233832
1.057285824390371,-0.0180938772794434,0.0274130338097206,0.9682491994370137,0.12501817076583083,0.010810578424547135,-0.003824672289377602,1.0393186599071709,-0.0014825324138145511,0.010839490908087095,0.9344851330634747,0.0022704168466566657,-0.00161138669070926,0.0054627117357326505
1.1960565441368776,0.0186722420937709,-0.0152276210790573,0.9749288583459532,-0.22363294350264967,-0.013107642925752838,0.004082338766168733,1.1435885236075995,-0.0017429051535116737,0.011381468543557819,0.9033608424008116,-0.008281322594015284,-0.0024970992506503364,0.005197772833401171
1.2274216356453225,0.005473442879294,0.0043056903105962,0.9814390991926489,0.14165168558721025,-0.0008465769311696292,-0.003245555796797782,1.22853836559114,-0.0019577809931079072,0.011823308380670569,0.8797798134225135,-0.0003736116081618487,-0.0025294382698790585,0.005201121381469775
