t_s,pos_x,pos_y,pos_z,velocity,yaw,angular_velocity,pitch
0.0,0.08437736638035451,-0.08319872849923965,0.08798447146901155,0.6470282358195607,-0.05853105565961509,-0.052087180274492724,0.0025568080633457074
0.1,0.11870040769490968,-0.0013440926003431036,-0.13742327138698082,0.8839698987431414,0.02333375806286845,0.0026412279024486418,0.02464310955948664
0.2,0.27499974229128854,-0.06874339703065906,-0.09923209489604574,0.88805586995855,0.026353509039218175,-0.001997036439450116,0.0004890461684218823
0.30000000000000004,0.2805627259269471,0.09780330709392242,0.14163852197461488,0.9529836088918445,-0.010564006514646887,0.02129236742213395,0.013562678282664555
0.4,0.4670282968588456,0.03446568024063062,0.00662092259968429,0.9694392491807692,-0.01536728187214612,-0.03255090912991511,0.020610257908433325
0.5,0.6239126020166632,-0.009115796612390006,0.19224627326380056,0.954679939215438,0.01951778363474103,0.02973016684813769,0.021150019589767442
0.6000000000000001,0.5801827322812776,0.018572905845337582,-0.1486506373888062,1.0092960298364506,0.026142863338445694,0.008943821950987292,0.025811084853225003
0.7000000000000001,0.7387543381282137,0.023129551895198733,0.23573192762398482,0.9264868490072167,-0.00959013649071904,-0.01881490617171182,0.0013412196802679022
0.8,0.8112977245231123,0.11959530489875167,-0.1915144612826143,1.048151773729574,-0.05048609314847414,-0.013395401199430994,0.019190647239726615
0.9,0.9801807882947592,0.0568981263834284,-0.1787736149088494,0.9824588887875781,-0.013870553779937015,0.03431903525028616,0.013848256240635787
1.0,0.9312052272402895,-0.09066297712027846,-0.10043939437896504,1.0248160941626883,0.0042727720821169575,0.02761941416271073,0.010781477690400044
1.1,1.1459198246381184,0.050047231517386936,-0.004041802699715249,1.0228219846618705,-0.019857778231999537,-0.014522153862602872,0.01324929927885412
1.2000000000000002,1.137543855619407,0.03895779846284655,0.054428246982570316,1.0006179950499843,0.014422399767177269,0.017861247041197764,0.035646995778581506
1.3,1.3253038722298773,-0.0338638649635323,-0.07369421333570053,0.9156305939475385,-0.043413374172692615,-0.052907984494176094,0.003740175638668873
1.4000000000000001,1.4651335057284685,-0.07243832442880486,-0.07128763019777512,1.0649603411474793,-0.010687919131842777,0.029500622738683462,0.006242567514561575
1.5,1.516682662899379,-0.0760017643928465,-0.15634891257960842,1.0420149773761402,-0.051819612695770456,0.017376945741834293,0.03077740881446606
