t_s,pos_x_s1,pos_y_s1,pos_z_s1,velocity_s1,angular_velocity_s1,yaw_s1,pitch_s1,pos_x_s2,pos_y_s2,pos_z_s2,velocity_s2,angular_velocity_s2,yaw_s2,pitch_s2
0.0,0.07788556722370554,-0.10066475242461967,0.02395020789376071,0.610347257077472,-0.058420657205796846,-0.0640885698027404,0.017047279943756922,0.11375269589231587,-0.0994408882678327,0.13559451439776346,0.6620775347903785,-0.07451010207207791,-0.0385097683446124,0.008137321736388299
0.12185482632913255,0.16310956252342984,-0.020460828390495768,-0.016473478187139345,0.8525811208620562,0.004387615155252433,-0.0003018734901798388,0.022110788094237804,0.15951920479244042,0.023377984860300727,-0.07472707293931687,0.8232866301019047,0.013072617922790778,0.05471472803940933,0.05955000355577014
0.22926554372880437,0.23767806727551824,-0.045289522710135505,-0.03515513177516394,0.8680389772522263,-0.01217645345011493,-0.01612966431115854,0.04555787959658404,0.297913802955796,-0.09612457632500934,0.020332926346012005,0.921682499850384,0.058364002287815346,0.030397377163572614,-0.009739102682061261
0.32608152501626364,0.26645647592420557,0.10636509953292227,-0.00888762885476466,0.9486817346641117,0.047047002387171494,-0.031387749940721715,-0.016745214157818884,0.24637434381933293,0.03303222704396723,0.02079599037602191,0.9229774828922712,0.0468513610787237,-0.04938723346532313,0.018651469126674057
0.4315929829955146,0.4946811917944456,0.002099981928126868,0.06829323173834964,0.9384407523984617,-0.007316001106377274,0.00092279455688387,0.024021314452869286,0.4507207859563149,0.08040800466135557,0.09699133250183932,0.9523449364510852,-0.05762051896336012,-0.08529787275779192,0.03006850826938903
0.5664437890623627,0.5829954012161573,0.02787681573131778,-0.043657109785603214,0.9250502398715874,0.06163296787179809,0.016382757845076173,0.04312503361365284,0.6574622667890176,-0.04519027897460373,-0.023502332887963898,0.9410268428595974,0.04802308522839241,0.02290995448983553,0.05467923074036081
0.6553155061147806,0.633897965296066,0.042276922907700035,-0.026796670195175405,1.0105113317893388,0.021311150289618698,0.03767234613506324,0.012976703336394484,0.6460001423415106,-0.023575087446956976,-0.007419023288034305,0.956241273869679,0.05400500118568381,0.005861279254318643,0.03786034160962666
0.7522494318080171,0.7542607792271705,0.06134572040651191,0.03866283188476146,0.9245141481285094,0.005513240654569266,-0.0010783314833536853,-0.011912499905698017,0.7688404067584954,-0.03347661955127736,0.012732418511969368,0.952419114587279,0.03013062159171608,-0.01289064021339287,-0.0588975805885304
0.8790441327059891,0.8000312800406139,0.14336018329973682,-0.05970265526232936,1.0539604840432448,-0.016554076477619587,-0.03179980355378806,0.02873315711190451,0.8365925775232579,0.0573295294462447,0.049965463826532566,1.0307342038006186,0.02462289046971837,-0.09446854601566343,0.025031921168427042
0.9759946277191575,0.938470502786724,0.07357308889374009,0.03262602680871398,0.9827889239358666,0.009106619617620142,0.003084636011616744,0.023318655265727843,1.0328812202978055,-0.015991792520459867,0.1970574065858816,0.9601997709575084,0.09634249967031586,0.028352619637579807,0.05597552664386828
1.0590282199281993,0.9368959115723166,-0.04227733450464573,-0.04772368066732603,0.9912878301134834,0.04840294841541791,-0.0009555738974883973,0.04806753774715738,0.9455579029889264,-0.07472082511325569,-0.022627077760539807,0.9551870321645802,0.014503378141988685,0.0292011724631154,0.036161968691092894
1.1975896765325555,1.163513944330123,0.058460840305047904,0.03412163021865703,1.0110969275163548,-0.03426621194793695,0.016929733092545036,-0.07395977880825151,1.1610304978171182,-0.014227546589293885,-0.12161162197951156,1.0235098951788988,-0.030333611170151625,0.013262938341450821,-0.07433022052128802
1.2720495975615187,1.1622186381296218,-0.029868528018462633,0.011857436497311797,0.9991508991584488,0.06751786405343596,0.028813636399135964,0.04947675217467275,1.1250567330988832,0.043996978053349456,0.04465022423000054,0.9894378601663928,0.018091762504682078,-0.0017637895341104902,-0.007990310630166843
1.362808246647146,1.2830142738499655,0.009902586444555182,0.03958778855294973,0.9150790476754722,-0.03963083554070921,-0.028407062386354025,-0.021617768452473478,1.295055206136404,-0.0644801594287172,0.0903120832642088,0.9454436070992269,-0.04883269192375245,0.011784768527062991,-0.03764841720758467
1.4424499557340391,1.4999384846692478,-0.09123461709549259,-0.01861420378372635,1.0636258783678225,0.016417012281793514,-0.0038240830967500505,-0.0012950870983291962,1.5216018868848862,-0.17923900190077224,0.032394991003931464,1.0703707735501402,0.06499374210352522,0.006905985039071284,0.011254644149462483
1.5516213894976583,1.4842000509146267,-0.048298978374718304,0.023733186297096878,1.0257886307846602,0.022113543445247415,-0.07429425400838874,-0.025698254036862836,1.5353358176681355,-0.01824469108310431,-0.039093089829409886,1.0289605349385522,0.013098682196068533,-0.085711213725222,-0.07731206625476947
1.6489857530385597,1.666757261108442,-0.14992272777538038,-0.022944370685215838,0.9495757407955105,-0.0036874044343616894,0.020244614134726776,-0.015685438981945306,1.6753881741680132,-0.10818946348154584,-0.037289564376366074,0.9667602322148631,0.009718654799177776,-0.0031261413612136326,-0.04922385359590414
1.722095812553416,1.6614299236600454,-0.09370657409283771,0.03317839057708727,1.044207341858571,0.05044209948206117,0.021677058206072266,0.0347244139932513,1.7463563458281477,-0.17543581255096935,-0.027054562668290566,0.9936351138315066,0.0715181557950577,0.043057040783854326,0.027121441137791576
1.8293178277396125,1.903528817097238,-0.1121167911418729,0.03768090939800589,0.9606455699517225,-0.037857169555032724,-0.01237530808392846,0.07742291842937515,1.9777676568575346,-0.07762848318162104,0.038921725179618324,0.9729350243274685,-0.002724905253814941,-0.006775584291401377,0.04406995395694753
1.9026124782860527,1.932444416006909,-0.1599279629709155,0.04345088634737829,1.0361221812817232,0.06986206991313361,0.0185773160665741,0.1490394280629237,1.9048801756657148,-0.09263740709122076,-0.08812589649309971,0.9395636559050231,0.14428729259616174,0.02784194891146119,0.08228789862563302
2.004054374302848,2.068315690585586,-0.12241397868747295,-0.08083399128419716,1.0359336232604368,-0.03050347031785043,-0.0356527743982177,0.03996515874645404,2.1591842817293774,-0.09824001542505521,-0.10006212878993959,1.0141851137791698,-0.034738896947176155,-0.03860232818154059,0.05749217935528333
2.096870240469805,2.0950847815477096,0.09367455026714702,0.04116188992610777,1.0344769215608898,-0.08984850695288825,-0.009928533785329562,-0.030822481210048432,2.1293599790870754,0.05744605774842611,0.15413777154796954,0.960445550684955,-0.10406643248289416,-0.043025491572045174,0.024293053916452083
2.196660944583596,2.253242084344471,0.1208467857770324,0.018394223195255334,1.037387955543283,-0.07460994624735078,-0.02351415440274527,0.02337540274786238,2.2545444165479847,0.19439247967348358,0.11512774083597063,1.0347979432313827,-0.07974683003526363,-0.08791932469349291,0.012802822454128808
2.3124611665558326,2.289567296290797,0.15422830201490642,0.06507302885161481,1.0275292466063293,0.00021193352906514334,-0.023029748721146593,0.0675623246983371,2.2393810988933436,0.15854667666876826,-0.028050684577862008,1.008066935356828,0.048008047341862085,0.011395040242449767,0.11864764597975275
2.4109837112050108,2.411087026864649,0.021119233770836677,0.04550451709191546,1.0293356937420481,-0.045548354553347756,0.010136988560844568,-0.020810480135709877,2.3551942443408485,0.0026657099814822193,-0.034246014545378456,1.0284595985001324,-0.07293853733735826,0.047859722959116946,0.023009719778031172
2.453426708178203,2.5699014079437097,0.10795344333636077,0.05070649558720643,0.9569218183749294,0.03940585044787157,0.017210004345081988,0.009904732443148573,2.4529923288847355,0.060676067425122285,0.10019258282882672,0.9832836929640006,0.1075767736037886,-0.026741729210126394,0.06601374717532252
2.5677140145136836,2.5676384168555173,0.08027427661050593,0.012052983266310359,1.1045717856990926,-0.05156010203034299,0.049859861010899696,-0.017016311085071543,2.5864230611205525,0.06160400044700083,0.03802932296807108,1.0653534649699499,-0.044060363628944915,0.005763276259166025,-0.05684062331827766
2.662526029303634,2.8651237806040033,0.13076313534156025,0.022414694697409487,0.9950153049691135,-0.016896482466365614,0.04054087750048027,-0.030677499820285222,2.825977788202674,0.18229580445332727,0.050431905883807325,0.9561066524716125,-0.041730905491843225,-0.016401105406740377,-0.01205747849565666
2.797432929679683,2.903913946422281,-0.07388706990553504,0.10290475185743334,1.011132307650354,0.06316736566379418,-0.009598666627480696,0.007306938757209268,2.940348637617292,-0.03790953461141489,0.015791948855926934,1.013827391008902,0.044794682572789554,0.06338861528706742,0.004888172142992125
2.889175934715638,2.985376135683683,-0.15001811911680676,0.03373715466241167,0.9595241035096734,-0.04321761955199098,-0.026729427968675452,-0.053063025079651244,2.9922864921465355,-0.1272967536588851,-0.012206190207010345,0.9054219663644606,-0.05294773873106173,0.022913519251880426,0.054054338307972
2.9845144315332575,3.1179475034557034,-0.0712209124612439,0.06473563312478432,0.9772674646098084,0.03420334712510445,0.012827710606968424,0.06288475520354192,3.0350325916984775,-0.10403779060157892,-0.02998226322877333,1.0011663780473572,0.08120729010972944,-0.029063054313084265,0.03234132695734653
3.085509336549014,3.2429275027086084,-0.10441512182303984,-0.007436996579327823,1.0205287189902146,0.00110124840467623,-0.0058767162873754495,0.015040640411304623,3.242928947464569,-0.021635774249478074,0.12161791503964191,1.0143652091294582,-0.028217588442981015,0.06555416093091763,-0.04178327248987808
3.2061126467187218,3.2922004222898913,0.05460044655983891,0.17304321915728751,1.0943998513940099,-0.014877085876123302,-0.04487966129713104,0.006263778034232656,3.322643597671591,0.07833425027285147,0.0673757453908304,1.1124894137365922,-0.01782459861785357,-0.055649462814925374,0.025731198835315522
3.3060597040937996,3.2950158210547604,0.04773852003510813,0.06741946682373359,0.9743262529656909,-0.04482111949333447,-0.024294066759487143,0.015436785576887657,3.236119592024657,0.11323085886793724,0.14413670910691756,0.9793740035594677,-0.014630923763555861,0.000570816962656838,-0.005211347325824402
3.41147598723142,3.3709069581509348,-0.07319649652130002,0.023747285530041823,1.0015576639194737,-0.034193869793459716,-0.0642814254652748,0.08894595874851949,3.3582509089242754,-0.06553318618206977,-0.0024181525103803905,1.0078302351761528,-0.08869859200126172,-0.006094768182761799,0.0931398069075269
3.507973912803507,3.4690415968421924,-0.048780562755761495,0.11963293565905428,1.1623795380011261,0.020865512902089052,-0.006932930800987121,-0.03327903847214915,3.4879759522226865,-0.08641446570849379,0.24642884875913207,1.131553589020244,-0.03347627030558955,0.00920153881677449,0.0026033660521007952
3.6236177268827334,3.8621816987105886,-0.028809551579474978,0.02517969656214067,1.0389161740250794,-0.007241902377915734,0.017806995315238806,0.05221713201122395,3.733544820843374,-0.0780812653725813,0.06262808449574624,1.0071001730096265,0.01847708109324639,-0.003212340447397738,0.05505027267555974
3.7279641594323545,3.6612041194247116,-0.0681482815200131,0.07516586227057255,1.037565423312043,0.022126900841288183,-0.04574904725262987,0.02078399518598962,3.635957030415615,-0.04716995311740779,0.12556134973689595,1.0648490547289355,0.04557736204439283,-0.0037633693697259937,0.04041310134256436
3.8885609272097974,3.8554007974747457,0.04241312788046297,0.04990032410821591,1.0213404601799054,0.002864188210743789,0.00920289633059759,-0.12078386937623882,3.8015857382490643,0.002286753342468542,0.18868334473825527,1.0103703184044428,0.0017821385629053482,-0.012449414876348385,0.013500388952502551
3.992222174349243,4.111806230494819,0.14215749115392495,0.0832038745280782,0.9674517951447253,0.03145065416397667,-0.008951958951903784,-0.013123256258352724,4.15412305596584,0.1632138230838599,0.03654442968753123,1.0047955790834993,0.02216487830486243,-0.04708970031373527,-0.01610638617005194
4.090922554729433,4.015663939769176,-0.13150399828804513,0.16123257742063293,1.0529706858440062,-0.022579357067178146,-0.0329553518822663,0.009143191537558899,4.043774267498667,-0.12840498214919394,0.21267243169008762,1.0501605884329361,-0.04066840974648876,-0.015745557439247403,0.011397007578121048
4.188499045301912,4.164064084634544,0.007431918578079549,0.05108583582269152,0.9737767786178121,0.07185477275861711,-0.005503026804196961,-0.03899210927794937,4.19956753149424,-0.02497434762245435,0.03739216859099638,0.9951133870499037,0.009351047791685226,0.011875439322235873,-0.007981386484209178
4.28235047948358,4.188057027565686,0.02785080524506428,0.08835908341877087,0.9661624672676001,-0.02529452679367948,-0.07907001900046025,0.13925150470613687,4.2160370086965555,-0.028305452003700632,0.12023443557761794,0.9316715657212185,-0.001511960893429554,-0.06313331032964485,0.06459469605202285
4.376698382454026,4.284245730481512,0.05623592603420907,0.08729107455349079,0.9863167105590127,-0.047848465213740754,-0.059700702717476725,0.00920599307650661,4.230021575230799,0.06126210936989314,0.15705198329109807,0.9742054742219091,-0.009769885756391924,-0.04550043406577231,0.059603367205736835
4.46653045470669,4.49282879381586,0.14318767183864514,0.11778783479354596,1.0405978214912963,0.09753327409411186,0.075622363426541,-0.015702412537952307,4.398731632251235,0.07842691313975811,0.24324566100390224,1.0181019564615394,-0.014471387813534173,0.006337802079620328,-0.051257649890410165
4.5716759730085075,4.510557092388446,0.043545661148157125,0.0691066932313945,1.019814772551819,0.0326405378796023,-0.006924353375015301,-0.09383225388690886,4.49321489355401,-0.02303128338140313,0.09869462907170509,1.027026766479511,0.053349383376697604,-0.04182550265528358,-0.11368071394032109
4.678275654852048,4.715624186113457,0.05678342139240299,0.1384241310505802,1.0451732182796145,-0.017770081257470174,-0.023096043209261445,-0.06469556010653643,4.712321688051605,0.08765092220301773,0.11954679596640912,0.9457669875004548,-0.04297395939518578,-0.060389190545884125,-0.054939912358790026
