t_s,pos_x,pos_y,pos_z,velocity,yaw,angular_velocity,pitch
0.0,0.08437736638035451,-0.08319872849923965,0.03001804783225829,0.6470282358195607,-0.02074844365450996,-0.052087180274492724,0.0025568080633457074
0.1,0.3420814924046633,-0.0013440926003431036,-0.03394550125698928,0.8839698987431414,0.02333375806286845,-0.10097260808599284,0.02464310955948664
0.2,0.040595069811808965,-0.06874339703065906,0.01531812313068169,0.88805586995855,0.026353509039218175,-0.001997036439450116,0.0004890461684218823
0.30000000000000004,0.2805627259269471,0.09780330709392242,-0.005003721508206762,0.8831477418821262,-0.010564006514646887,0.02129236742213395,0.04099562012065981
0.4,0.5113886100281295,0.2534452880256572,0.08766392970914039,0.9694392491807692,0.2368620940970431,-0.03255090912991511,0.020610257908433325
0.5,0.6239126020166632,-0.2907406344636411,-0.03058377157855907,0.954679939215438,0.01951778363474103,0.02973016684813769,0.021150019589767442
0.6000000000000001,0.5801827322812776,0.018572905845337582,0.008911166541795357,1.0092960298364506,-0.10822975875165135,0.008943821950987292,-0.013477763372826614
0.7000000000000001,0.7387543381282137,0.023129551895198733,-0.11817731917151883,0.9264868490072167,-0.08398603576491098,-0.01881490617171182,0.022008750356256487
0.8,0.8112977245231123,0.11959530489875167,-0.02738553152624214,1.048151773729574,-0.05048609314847414,-0.06218997069548379,0.019190647239726615
0.9,1.3685355972808222,-0.04530154108933323,0.04074875944625718,0.9824588887875781,0.05711483456055519,0.03431903525028616,0.013848256240635787
1.0,0.9312052272402895,-0.09066297712027846,-0.02583076970655851,1.0248160941626883,-0.03181116032972742,0.02761941416271073,0.010781477690400044
1.1,1.1459198246381184,0.050047231517386936,0.0006616790212527496,1.317745053455099,-0.019857778231999537,-0.014522153862602872,0.01324929927885412
1.2000000000000002,1.473345521661493,0.03895779846284655,0.1038045664353788,1.0006179950499843,0.014422399767177269,-0.11954684496728374,0.035646995778581506
1.3,1.4944097313884974,0.1757786718291927,0.01444882416135678,0.9156305939475385,-0.043413374172692615,-0.052907984494176094,0.003740175638668873
